1	2481
1	2466
1	1002
1	2594
1	2247
1	2471
1	1822
1	1589
1	357
1	1250
1	1493
0	4721
1	1623
1	1956
0	251
0	2382
0	2222
0	534
1	1966
0	3852
1	1971
1	1455
1	1672
1	4454
1	4514
1	1581
1	2402
1	2479
1	2575
1	2627
0	3333
1	134
1	5473
1	3220
1	3336
1	1326
1	936
1	1752
1	3694
1	1164
0	2263
1	2631
1	2563
1	2551
1	1333
0	1386
1	2694
0	1710
1	86
1	279
1	723
1	179
1	4570
1	3697
0	4615
0	4458
1	4491
1	59
1	465
0	4505
1	3146
0	3178
1	3057
1	3102
0	4513
1	4563
0	3088
0	5230
1	3093
1	1532
1	4527
0	4239
0	3904
1	4486
1	4740
1	839
1	2356
0	2351
0	854
0	4524
1	926
1	3551
1	2088
0	833
1	5227
0	2004
1	1509
1	992
0	3285
1	848
1	2580
0	2047
1	2098
1	771
1	4528
0	4455
0	408
1	1332
1	3778
0	5341
1	5234
0	4584
1	3334
0	2858
0	3332
0	4566
0	2950
1	4596
1	4568
1	3378
1	306
1	2896
1	4577
1	4529
1	4519
1	1211
0	3137
1	3350
0	4581
1	4447
0	3921
1	341
1	322
1	3574
1	2572
1	4452
1	2066
0	2300
1	423
1	1013
1	2446
0	1951
1	3684
1	2556
1	1631
0	990
0	1330
1	4617
0	232
1	491
1	681
1	1229
1	1728
0	1396
1	2336
1	2046
0	2032
0	2135
0	1128
0	756
0	2626
1	2365
1	875
1	2890
1	2870
1	2590
0	912
0	2366
1	1460
1	1265
1	381
1	1124
0	191
1	1324
1	2228
1	2459
1	779
0	2497
1	223
0	1339
1	1305
1	2375
1	297
1	2592
0	1525
0	2430
1	844
1	2324
1	2613
0	1818
1	222
1	485
1	509
1	1922
0	784
1	2251
1	1393
1	1470
1	1264
1	430
1	666
1	2069
1	2001
1	1400
1	817
1	1841
1	647
0	830
1	1605
1	2285
1	1985
1	1691
1	2042
1	1023
1	3377
1	515
1	1161
1	2398
1	836
0	69
0	2403
1	550
1	1053
1	718
1	2374
0	895
1	2325
1	2327
1	2723
0	525
0	646
0	2250
1	1806
0	2566
0	1808
1	1384
1	2133
1	2515
1	1696
0	1030
1	2431
1	2422
1	645
1	1370
1	829
1	4610
1	2322
1	2053
0	2070
0	1383
1	999
1	420
1	1179
1	944
1	794
0	977
0	2598
1	1993
0	1761
1	4517
1	2728
1	45
1	1311
1	985
1	5309
1	439
1	2062
1	611
1	1197
1	1170
1	1567
0	1317
1	1446
1	1559
1	1695
1	366
0	1942
0	584
1	2022
1	950
0	4490
1	4474
1	4523
1	2847
1	2506
1	776
1	664
1	1920
1	733
1	1604
0	531
1	2140
0	2426
1	1399
1	1566
1	1107
1	2467
1	732
1	1102
1	2463
1	449
1	2909
1	3234
0	2693
1	2830
0	2641
0	2377
0	2369
0	2606
0	2391
1	2362
1	2636
1	4593
1	4485
0	4487
1	1463
1	2475
1	2450
1	971
1	1169
1	1196
1	1241
1	1280
1	1718
1	4723
0	499
1	1919
0	2167
1	1857
1	1314
1	2465
1	1599
1	1614
0	1531
1	862
1	419
0	706
1	1681
1	2540
0	557
1	2396
0	2502
1	2435
1	2539
1	1186
1	2957
1	2421
1	2531
1	1249
1	2429
1	4471
1	4607
1	554
1	2444
1	660
1	970
1	1365
0	1847
1	4540
1	2854
1	2703
1	2745
1	2744
1	2938
0	2781
0	2736
0	2959
1	2743
1	2846
1	4263
1	2767
0	2748
1	2814
1	2904
0	2976
1	4355
1	3506
1	52
0	5115
1	5116
1	5118
1	5119
0	853
1	2245
1	2943
1	2964
1	2759
1	5225
0	1043
1	589
1	488
0	288
1	2401
1	2406
1	2385
0	1029
1	1379
0	2130
1	2147
0	588
0	2503
0	1423
0	263
1	2104
0	1989
1	255
1	908
0	549
1	1785
1	5214
1	674
1	2455
0	1445
1	2634
1	1800
1	1963
1	2476
1	1558
0	1663
1	1038
1	659
0	583
0	861
0	1096
0	539
0	1006
0	2412
0	2979
1	2417
1	2442
1	2530
1	2220
1	2207
1	2187
1	2521
1	2610
1	1670
1	788
0	4453
1	1440
0	2609
0	717
0	2486
1	498
1	2255
1	1539
1	1612
1	1510
1	1185
1	1634
1	319
1	1451
1	5232
1	1382
1	332
1	1741
1	1854
1	700
1	1184
0	1686
0	2542
1	960
1	1364
1	2547
1	2434
1	842
0	2288
1	1580
1	1321
1	979
1	169
0	2231
1	2307
1	2505
1	1325
1	683
1	2035
1	1480
0	1429
1	2528
0	1497
1	868
0	2954
1	3683
1	942
1	1613
1	1610
1	1813
0	1189
1	2086
0	1928
1	624
1	166
1	2448
1	2274
1	634
1	3775
1	1129
1	2820
0	764
1	5196
1	4504
1	4589
1	4587
1	3652
1	1040
0	108
1	4755
1	260
1	2407
1	84
1	214
0	116
1	175
1	856
0	911
1	704
1	551
1	4569
1	783
1	338
1	407
1	456
1	5060
1	480
1	284
1	1632
1	1066
0	2469
0	96
1	1344
1	1187
1	1931
1	1868
1	629
1	2009
1	320
1	1648
1	1682
1	2478
0	2472
0	2588
1	1441
1	462
1	228
0	2380
1	1225
0	1517
1	36
1	2043
1	1842
0	172
1	1797
1	182
1	340
1	1678
1	171
1	412
1	1834
1	2055
0	1938
1	450
1	1774
1	2372
1	2361
1	2390
1	2607
1	2368
1	2378
1	2642
0	461
1	874
1	451
0	1746
1	1812
1	1870
0	1464
0	1996
1	1831
1	1944
1	2409
1	3087
1	846
0	2323
1	2328
1	1416
1	479
1	1937
1	1303
0	305
1	2194
1	2290
1	1371
1	2558
0	964
1	1735
1	741
1	572
1	77
1	1489
0	1869
0	442
1	2504
1	2544
1	2548
1	1488
1	2138
1	4489
1	4618
0	2525
0	2522
1	4562
1	2494
0	1573
1	489
1	1108
0	2912
1	2191
0	1273
1	429
1	873
1	378
0	2427
1	1275
1	1349
1	2002
0	2632
1	1209
0	1702
0	2618
1	1180
1	4571
1	4183
1	736
1	1811
1	1796
1	2060
0	196
1	2112
1	1260
1	2270
0	1976
0	2611
1	837
1	143
1	1568
0	63
0	883
1	2226
1	334
1	963
0	185
0	264
1	2371
1	1516
1	3196
0	137
1	798
1	1484
1	1982
0	2148
1	1259
1	1298
1	353
1	1801
0	2918
0	3216
0	2561
1	540
1	2330
1	571
1	648
1	1844
1	1816
0	272
0	890
1	2233
1	1717
1	330
0	2482
0	2809
1	1742
1	1083
1	219
1	1009
0	2260
1	2063
1	1635
0	831
1	2605
1	1872
1	1272
1	2013
0	2408
1	19
1	1917
1	1793
1	789
1	227
1	2165
1	3237
1	1981
1	1619
1	2432
1	2157
1	142
1	797
0	932
1	1726
1	1550
1	1915
1	2020
1	240
1	781
1	2550
1	2464
1	2468
1	2545
1	1618
1	538
0	1965
1	902
1	4428
1	91
1	2201
1	673
1	239
1	1853
1	2321
0	3357
1	1427
0	625
1	2536
0	570
0	1459
1	199
1	478
1	787
1	672
0	1760
0	809
1	55
1	2219
1	4590
1	1028
1	1694
1	1381
1	1530
0	1140
1	339
1	1151
1	1669
0	2278
1	1483
1	226
1	748
1	2628
0	2272
1	318
1	2186
0	901
0	2181
0	1287
1	1253
1	2410
1	4545
1	4322
1	731
0	3305
0	3260
0	2972
0	4477
0	4559
1	4508
1	4466
1	3337
1	3338
1	3339
1	5484
1	1478
0	2108
0	152
1	1500
1	3818
0	18
1	1037
1	582
1	2127
1	2379
1	1477
0	505
0	2264
1	1524
1	1962
1	1940
1	2025
1	1792
1	1235
1	1005
1	823
1	2360
1	1271
1	907
1	2301
1	1248
0	693
1	1439
0	2399
1	2586
1	1392
0	1903
1	1716
1	2317
1	1052
0	898
1	2973
1	504
0	2625
1	923
0	141
1	2570
1	2280
1	1507
0	4501
1	685
1	1476
0	2939
1	1709
1	2449
0	2635
0	1378
1	969
0	959
1	82
1	448
0	2137
0	2244
1	841
1	1565
1	1458
1	1139
1	162
1	1136
1	2326
0	1875
0	360
1	1986
0	238
1	724
1	1144
1	387
1	2289
1	1395
1	1200
0	1784
1	1422
1	1734
1	2569
1	1373
0	2249
1	1930
1	1408
0	792
1	2016
1	1216
1	1222
1	1391
0	1114
1	801
1	1208
1	1228
0	1909
1	2158
1	2335
1	641
1	1795
1	254
1	329
1	2257
1	386
0	1438
1	1538
1	231
1	2253
0	2146
1	2273
1	1095
1	1890
1	1908
1	1082
1	1306
1	484
1	850
1	1770
1	1650
1	2110
1	136
1	1247
1	2177
1	1363
1	277
1	2100
1	427
0	692
1	2291
1	2240
1	768
0	1293
1	2077
1	2145
1	1437
0	1475
0	5539
1	663
1	1865
0	1864
1	438
0	1953
0	5529
1	726
1	406
1	869
1	1653
1	2202
1	1975
0	2287
1	460
1	211
1	1664
1	1707
1	294
0	333
0	4494
1	0
1	2347
1	3225
0	2344
1	4150
1	4469
1	5213
1	4551
1	4316
1	4557
1	4446
0	4465
1	94
0	4478
0	4448
1	190
1	4493
0	4488
1	4464
1	1629
1	2689
1	2058
1	3682
0	1135
0	3911
1	81
1	766
1	1348
1	859
1	2000
1	1905
1	1674
1	1432
1	1258
1	317
0	2041
1	2085
1	30
1	230
1	1549
1	2484
1	922
0	168
0	178
1	2232
1	262
0	640
1	1738
1	2313
1	418
1	2136
1	2299
1	639
1	280
1	894
1	2234
1	2277
1	2604
0	1343
1	1768
1	2644
1	735
1	1557
1	80
1	2579
1	1705
1	1639
1	2019
0	2405
0	4482
0	4578
1	1227
1	949
1	1840
1	1126
1	1887
1	1882
1	4555
1	4539
1	1073
1	1221
1	1310
1	1564
1	372
0	2193
1	958
1	1342
0	1436
1	1457
1	1556
1	1418
1	2122
1	1832
1	1575
1	1402
1	1118
1	1112
1	1771
1	1703
1	1892
1	511
1	109
1	307
1	233
1	925
1	1757
1	1955
1	2211
1	1239
1	120
1	1279
1	1897
1	2303
1	1970
0	991
0	906
1	1690
0	2397
1	2073
1	147
1	722
1	560
1	770
1	1323
1	671
1	1513
0	578
1	1745
1	197
1	1088
1	503
1	2342
1	2007
1	1941
1	2538
1	1733
1	2493
0	2320
1	4598
0	359
1	1765
1	13
1	371
1	820
1	502
1	931
1	2639
1	365
1	989
0	1036
1	1914
1	2298
0	1537
1	1826
1	1763
1	328
1	1070
0	865
1	5117
1	2577
0	1923
1	1677
1	1783
1	603
1	1514
0	1121
1	840
1	235
1	1586
1	1934
1	1794
1	988
1	2517
1	1563
1	2044
1	2942
1	1506
1	189
1	791
1	5359
1	4792
1	3995
1	2040
1	3432
1	4010
1	44
0	477
1	2048
1	2214
1	270
1	2116
1	1302
0	2338
1	40
1	384
0	616
1	957
0	487
1	501
1	4507
1	245
1	1778
1	1215
1	1863
1	2154
1	299
1	3606
1	5467
0	1974
1	269
1	2284
0	102
1	4456
0	2710
0	4460
0	3089
1	2719
1	4536
1	4463
1	4525
1	101
1	204
1	500
1	74
1	2224
1	808
1	1782
1	4734
0	3044
1	3567
0	3594
1	2704
1	2757
1	2718
0	2769
1	2687
1	2700
1	2667
1	2792
1	3755
1	3761
1	3766
0	569
1	486
1	4560
1	1830
0	2172
1	1120
1	1143
1	4553
1	1175
1	730
1	1398
1	2384
0	785
1	2499
1	4484
1	1174
1	1286
0	1444
1	2061
1	1362
0	2621
1	2534
1	441
1	4583
1	4592
1	3475
1	2018
1	1753
1	1
1	1554
1	576
1	2583
1	2523
1	1579
1	2028
1	2150
1	610
1	1390
1	154
1	1949
1	475
1	416
1	1968
1	627
1	807
1	1673
1	855
1	140
1	1309
1	468
0	2052
1	1960
1	1704
0	752
1	3294
1	286
1	568
1	310
1	1684
1	1544
1	921
1	350
1	2524
1	2045
0	872
1	29
1	2248
1	2414
1	523
1	2491
1	2461
1	1404
1	1959
1	1715
1	1019
1	1719
1	2189
1	1292
0	2400
0	2006
1	1160
1	1411
1	514
1	370
0	638
1	1499
0	1069
1	1572
1	1091
1	61
1	1958
1	1168
1	1481
1	1759
1	2200
1	930
1	1547
1	1775
0	2196
0	194
1	1543
1	2640
1	562
1	3328
1	1100
1	395
1	858
1	835
1	268
1	1270
1	1714
1	757
1	2437
1	229
1	3004
1	4546
1	4041
1	4468
1	1856
1	1166
1	1980
1	602
0	2532
1	1138
1	662
0	920
0	2581
1	2501
1	2428
1	304
1	556
1	209
0	2294
1	2643
1	1004
1	1732
1	2554
1	1611
1	28
0	2679
1	548
1	1899
1	1214
1	2180
0	1886
0	609
1	2262
1	745
1	2268
1	2269
1	208
1	1758
1	1628
1	1598
1	882
1	622
1	1913
1	253
0	331
1	303
0	760
1	1328
1	657
1	250
0	3091
1	1090
1	2582
1	2293
1	814
1	1680
1	1907
1	1542
1	1003
1	1456
1	1285
1	1957
1	2411
1	1885
1	1926
1	1461
1	893
1	405
1	100
1	813
1	2074
1	2218
1	1443
1	2011
1	643
1	1627
1	918
1	2490
1	2292
1	2068
1	2143
1	1081
0	1894
0	1737
1	1979
1	2175
1	1534
1	1496
1	1352
0	1858
1	2318
1	1491
0	4481
1	1924
1	528
0	1045
1	1667
1	1736
1	721
0	1827
1	1502
1	703
1	2457
1	1851
1	3693
1	2156
1	633
0	885
1	1157
0	5585
1	1776
1	2124
1	1751
1	2049
1	910
1	1900
1	1888
1	2498
1	4603
1	4582
1	2144
1	2159
1	945
1	1790
1	1574
1	2549
1	4595
1	696
1	1936
1	2646
0	4561
1	1353
1	2364
1	1699
1	323
1	1331
0	4350
1	3982
1	5490
1	457
1	2630
1	1336
1	973
1	1238
1	1340
1	2023
0	552
1	1065
0	2622
0	1896
1	2970
1	3253
1	2282
1	1802
1	1508
1	826
1	510
1	1308
1	1593
1	636
1	1803
1	946
1	2535
1	2608
1	324
1	1918
1	1350
1	151
1	2802
1	2794
1	2793
1	2849
1	3318
1	1098
0	298
1	434
1	399
1	2474
1	1426
0	1820
0	2120
1	2458
1	670
1	207
1	1592
1	2057
1	677
1	4933
1	1583
1	4999
1	2751
1	2836
1	4600
1	4554
1	3854
1	4472
1	4537
0	3634
1	4503
1	4730
1	4521
0	4538
1	4604
1	4500
0	4605
1	4594
1	1105
1	4473
1	4509
1	3526
0	1111
1	4459
1	4483
1	4549
1	4195
0	3022
1	4502
1	4533
1	2887
1	4574
1	4935
1	2872
1	5476
0	4575
1	2404
1	2015
1	1453
1	1646
1	2816
1	1852
1	1153
1	2376
1	431
1	3197
1	812
1	1522
1	1492
1	2309
0	1821
1	2370
1	1744
1	635
1	2423
1	1729
1	1301
1	2003
1	493
1	38
0	2415
1	2389
1	1749
1	1130
1	2603
0	1676
1	599
1	1518
1	617
1	1911
1	1766
1	2170
1	790
1	2537
1	1551
0	1318
1	2612
1	321
1	1294
1	1276
1	742
1	41
0	2560
1	761
0	1873
0	126
1	630
1	241
1	2573
1	940
1	1651
1	1074
1	469
1	1181
1	1569
1	4530
0	1137
1	1935
1	719
1	803
1	1687
1	762
1	1983
1	1501
1	2599
1	2602
1	2363
0	2616
1	1823
1	2237
1	2261
1	1054
1	295
1	1921
1	5485
1	347
1	57
1	884
1	1299
1	2051
1	1697
1	1242
1	2113
1	1713
1	818
1	1465
1	1997
1	1636
1	508
1	58
1	1727
1	1329
1	810
1	754
1	824
1	1152
1	1374
1	1024
1	1409
1	455
1	64
1	2585
1	3397
1	4467
1	389
1	604
1	281
1	695
1	1176
1	200
1	3738
1	3056
0	4496
1	37
1	2331
1	2064
1	2337
1	21
1	390
1	2850
1	3277
1	421
1	257
1	258
1	1767
1	1145
1	1809
1	2141
1	373
0	289
1	532
1	105
1	31
1	470
1	127
1	3308
1	3213
1	3240
1	3206
0	3998
1	2761
1	144
0	649
1	680
0	1447
1	2221
1	220
1	4279
0	3258
1	2671
1	335
1	3325
1	2662
1	3008
1	3117
1	354
1	3229
1	221
1	2443
1	1468
1	367
1	70
1	3075
1	1645
1	4567
1	1615
1	4588
1	1850
1	1932
1	4511
1	4499
1	3212
1	2128
1	259
1	1156
1	1843
1	935
1	1230
1	20
1	5521
1	3748
1	3920
1	1103
1	1519
1	2065
1	2510
1	1876
0	149
1	2546
1	951
1	2215
1	2125
1	1630
1	631
1	996
1	701
1	2153
1	2182
1	201
1	1600
1	2094
1	1654
1	1987
1	843
0	1895
1	5535
1	618
1	2638
0	1210
1	668
1	348
1	1591
1	422
0	49
1	1769
1	414
1	702
1	2117
1	3297
1	822
1	2241
1	2149
1	2295
1	1063
1	2087
0	1978
1	1688
1	2571
1	23
1	4470
1	2945
1	978
1	1376
0	965
1	1236
1	2473
1	4934
1	1064
1	2779
1	585
1	586
1	1891
1	165
1	519
1	2026
1	1366
0	2081
1	782
1	749
1	132
1	1127
1	2754
1	1747
1	941
1	1867
0	755
1	541
1	1655
1	1319
1	1698
1	880
1	202
1	1939
1	2031
1	362
1	1883
1	1355
1	750
0	2126
1	763
1	2483
1	1261
1	1010
1	1817
1	2568
1	650
1	391
1	1927
1	1093
0	591
1	527
1	1990
1	157
1	1486
1	1000
1	336
0	1555
1	1708
0	1351
1	2462
1	2190
0	2097
1	2258
1	573
1	1720
1	4612
1	4449
1	1969
1	1469
1	1277
1	1425
0	2543
0	4591
1	4614
1	642
1	1954
1	1041
1	1810
1	744
1	216
1	2596
1	1535
1	1640
1	1562
1	1689
1	2176
1	1819
1	2229
1	734
1	176
1	774
1	2111
1	1590
1	1597
1	2487
1	2024
1	2161
1	309
1	1553
1	1467
1	740
1	555
1	1173
1	1150
1	2840
1	4498
1	4450
1	2477
1	530
1	4609
1	1347
1	1284
1	553
1	1080
1	2142
1	4437
1	497
1	575
1	1257
1	1269
1	1354
1	1274
1	437
1	1495
1	474
1	426
1	10
1	139
1	976
1	1912
0	581
1	66
1	716
1	411
1	773
1	496
1	73
1	780
1	326
1	436
0	217
1	130
1	566
1	983
1	394
1	244
1	1313
1	237
1	919
1	995
1	302
1	473
1	2589
1	2259
0	1397
1	1358
1	1421
1	43
1	325
1	2316
1	1889
1	5297
1	1195
1	580
0	1837
1	383
1	1621
1	879
1	160
1	598
0	679
1	1881
1	5478
1	4547
1	1596
1	889
1	1008
1	1226
0	1246
1	1207
1	800
1	1487
1	1420
1	1772
1	1419
1	291
1	522
1	2163
1	608
0	1042
1	899
0	1316
1	377
1	346
1	1155
1	5525
0	1256
1	2597
1	1701
1	547
1	715
1	1505
1	1740
1	1220
1	159
1	656
1	2314
1	2509
1	1245
1	1051
1	1142
1	349
1	2489
1	1995
1	404
1	72
1	88
1	948
0	4510
1	4552
1	759
1	2123
1	2454
1	2395
1	2587
1	5580
1	1389
1	4462
1	4616
1	1862
1	2139
1	1394
1	2373
1	3360
1	1880
1	1034
1	982
1	1617
1	345
1	2931
1	1410
0	5581
1	892
1	2555
1	1657
1	2508
1	3303
1	537
1	2500
0	955
1	2216
1	974
1	796
1	4476
1	1833
1	1999
1	615
1	1529
1	998
1	1662
1	1012
1	1988
1	587
0	5200
1	2831
1	2871
1	2921
1	2056
1	4669
1	2624
0	937
0	739
0	1595
1	2677
1	2782
1	1644
1	561
0	1902
1	917
1	1494
1	2036
0	3762
1	2254
1	546
1	4139
0	2584
1	425
1	597
1	3283
1	1789
1	2907
1	4495
1	4461
1	981
1	1643
1	607
1	1017
1	845
0	2109
0	2329
0	4585
1	315
1	2279
1	4573
1	772
0	2470
1	2681
1	4204
1	2102
0	3946
1	2352
0	878
0	410
1	2578
0	1133
0	1125
0	2460
1	2034
1	6
0	1033
0	2485
0	5128
1	1523
0	1498
0	2520
0	637
1	1050
1	1730
1	1602
1	1973
1	1032
1	2168
1	2179
0	467
1	1762
1	987
1	1836
1	655
1	984
1	1268
1	2021
1	2637
1	2199
1	2076
1	1341
1	1473
1	2010
0	2441
1	2507
0	2425
1	2574
1	877
0	2132
1	1964
0	1807
1	4815
1	5517
1	1693
1	613
1	2115
0	1163
1	1815
1	1162
1	1283
1	1368
1	1472
1	2121
1	1925
1	1291
1	1297
1	4576
1	2897
1	2096
1	544
1	4531
1	4532
1	4480
1	4444
1	3066
1	4534
1	1061
1	5140
0	87
1	1240
0	4522
1	4535
1	3785
1	2308
1	483
1	2131
1	224
1	301
1	1361
1	4611
1	2593
1	2103
1	1022
1	5233
1	2438
1	529
1	2195
1	1901
0	2419
1	4558
1	4586
1	4601
1	1060
1	1206
1	5495
1	1700
1	871
1	1528
1	565
1	2732
1	1267
1	1578
1	1252
0	914
1	690
1	51
1	1413
1	1025
0	1652
1	117
1	5206
1	2518
1	5029
1	524
1	2246
1	2171
1	1046
1	492
1	1360
1	146
1	5522
1	1904
1	1787
1	751
1	2256
1	50
1	2235
1	153
1	2286
1	795
1	2101
1	3314
0	93
1	2281
1	128
1	1637
1	2562
1	2082
1	1748
1	2075
0	4544
1	1203
1	2192
1	1076
1	1666
1	867
1	5553
1	158
1	452
1	1300
1	5500
1	811
1	1087
1	1609
1	1312
1	2496
1	1961
1	1721
1	282
1	3259
1	247
1	1367
1	1679
1	242
1	1115
0	606
0	866
1	2151
1	463
1	1345
1	1296
1	1356
1	1086
1	1521
1	2038
1	1950
1	533
1	1405
0	2078
0	2619
1	3290
1	133
1	2160
1	2071
1	825
1	2129
1	778
1	2203
1	2595
1	891
1	2210
1	2393
1	2721
1	2236
1	1177
1	1401
1	1001
1	107
1	2030
1	8
1	619
1	1188
1	5191
1	1084
1	1490
0	5591
1	1608
1	1859
1	605
1	2949
1	2823
0	4541
1	2206
1	2633
1	1485
1	2310
1	2205
0	819
1	2213
1	1977
1	2080
1	2276
1	1520
1	2114
1	4599
1	1838
1	2340
1	2439
0	4497
1	4548
1	5195
1	3613
1	2420
1	4157
1	720
1	1201
1	2440
1	997
1	821
1	1866
1	300
1	1375
1	2541
1	2243
1	2424
1	1182
1	1085
1	851
1	852
1	2533
1	1877
1	904
1	1295
1	1743
1	2392
1	1315
1	2162
1	804
1	1338
1	743
1	1545
1	1511
1	956
1	632
1	4100
1	2027
1	1424
1	4556
1	1616
1	3351
1	738
1	1183
1	2209
1	3006
1	4526
1	707
1	4572
1	4579
1	106
1	4331
1	490
1	397
1	1322
1	1109
1	2208
1	1998
1	379
1	22
1	5595
1	5497
1	5498
1	5496
1	4964
1	4966
1	4963
1	4965
1	5417
1	5420
1	5422
1	5421
0	5415
0	5414
0	5419
0	5416
0	5418
0	3452
0	3447
0	3439
0	3464
0	3469
0	3422
0	3438
0	3468
0	3471
1	3470
0	3461
0	3472
0	3437
0	3445
1	3448
0	3443
0	3442
0	3436
1	3433
0	3435
0	3458
0	3449
0	3462
0	3467
1	3466
0	3440
1	3423
0	3441
1	3420
0	3456
0	3457
0	3446
0	3455
0	3444
1	3429
0	3431
1	3434
0	3421
0	3427
0	3451
1	3419
1	3425
1	3453
0	3459
0	3430
0	3450
0	3460
1	3424
0	3463
0	3465
1	3428
1	3454
0	3426
0	4950
0	4946
0	4947
0	4948
1	4949
0	4945
0	5563
0	5493
0	5486
1	5512
0	5551
0	5552
1	5408
1	5411
0	5409
1	5413
0	5412
1	5410
0	5513
0	5514
0	5530
0	4757
1	4760
0	4762
0	4763
0	4758
1	4765
0	4764
0	4761
0	4759
1	4754
0	4766
0	4756
0	5506
0	5505
0	5122
0	5121
1	5466
1	5587
1	3400
0	3403
0	3399
1	3402
0	3398
0	5386
1	5385
0	5383
0	5384
1	5380
0	5381
0	5382
1	5387
0	5388
1	5049
0	5061
1	5047
0	5045
0	5063
0	5044
0	5054
0	5062
1	5051
1	5046
1	5043
0	5064
0	5055
0	5058
0	5052
0	5053
0	5065
0	5050
0	5059
0	5056
1	5578
0	5445
1	5390
1	5538
0	4073
0	4074
0	4078
0	4075
0	4071
0	4072
0	4077
0	4076
0	5241
1	5243
1	5244
1	5248
0	5251
0	5246
0	5242
0	5239
0	5249
0	5245
0	5240
1	5250
0	5247
0	5531
0	5532
0	5107
0	5108
0	5133
1	5136
0	5132
0	5137
0	5135
0	5134
1	5131
0	5114
1	5400
0	5401
0	5398
0	5399
1	5145
0	5142
0	5143
1	5150
0	5148
0	5138
0	5152
0	5151
0	5141
0	5149
1	5146
1	5144
0	5147
0	5139
0	5443
0	5442
1	5444
0	5544
0	5545
0	5543
1	4735
0	3417
0	3410
0	3409
0	3412
0	3416
1	3418
1	3415
0	3413
1	3414
1	3411
0	5175
1	5173
0	5174
1	5171
0	5172
0	5186
0	5190
1	5187
0	5188
0	5189
0	4304
0	4307
0	4308
0	4306
0	4310
0	4305
0	4311
0	4309
0	5266
1	5264
1	5275
1	5269
0	5261
0	5277
0	5274
0	5268
0	5262
0	5265
0	5271
0	5267
0	5276
0	5273
0	5272
0	5270
0	5263
0	5154
1	5155
0	5156
0	5404
1	5403
0	5509
0	5194
0	3768
0	3769
0	3770
1	3771
1	3787
0	3750
0	3791
0	3803
0	3804
0	3795
0	3805
1	3786
0	3794
0	3796
1	3758
0	3800
1	3792
0	3788
0	3797
1	3774
0	3798
0	3784
0	3781
0	3790
0	3749
1	3779
0	3754
0	3793
1	3801
0	3746
0	3747
0	3789
0	3780
0	3777
0	3776
0	3759
0	3773
0	3751
1	3772
0	3752
0	3753
0	3757
0	3765
0	3802
0	3764
1	3782
1	3783
